Date,asset,sell_ratio_svm,sell_ratio_ann,outlier_flag_svm,outlier_flag_ann
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
2025-08-08,Hyundai,0.0,0.0,1,1
